stime,ltime,dur,mean,sum,min,max,spkts,dpkts,sbytes,dbytes,sttl,dttl,sload,srate,drate,stcpb,dtcpb,tcprtt,synack,ackdat,label
1663634824.079974,1663634824.079980,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.080137,1663634824.080443,0.000306,0.000306,0.000306,0.000306,0.000306,1,1,60,60,53,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.080137,1663634824.080368,0.000231,0.000231,0.000231,0.000231,0.000231,1,1,60,60,38,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.080370,1663634824.080376,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,46,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.080425,1663634824.080444,0.000019,0.000019,0.000019,0.000019,0.000019,1,1,60,60,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.080741,1663634824.080930,0.000189,0.000189,0.000189,0.000189,0.000189,1,1,60,60,39,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.080744,1663634824.080751,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.080768,1663634824.081135,0.000367,0.000367,0.000367,0.000367,0.000367,1,1,60,60,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.080769,1663634824.080932,0.000163,0.000163,0.000163,0.000163,0.000163,1,1,60,60,58,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.080932,1663634824.080954,0.000022,0.000022,0.000022,0.000022,0.000022,1,1,60,54,51,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.081002,1663634824.081136,0.000134,0.000134,0.000134,0.000134,0.000134,1,1,60,60,51,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.081137,1663634824.081421,0.000284,0.000284,0.000284,0.000284,0.000284,1,1,60,60,41,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.081137,1663634824.081141,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.081416,1663634824.081635,0.000219,0.000219,0.000219,0.000219,0.000219,1,1,60,60,38,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.081420,1663634824.081492,0.000072,0.000072,0.000072,0.000072,0.000072,1,1,60,60,54,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.081422,1663634824.081445,0.000023,0.000023,0.000023,0.000023,0.000023,1,1,60,54,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.081490,1663634824.081637,0.000147,0.000147,0.000147,0.000147,0.000147,1,1,60,60,44,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.081637,1663634824.081813,0.000176,0.000176,0.000176,0.000176,0.000176,1,1,60,60,53,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.081638,1663634824.081644,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.085502,1663634824.085668,0.000166,0.000166,0.000166,0.000166,0.000166,1,1,60,60,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.085589,1663634824.085638,0.000049,0.000049,0.000049,0.000049,0.000049,1,1,60,54,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.085653,1663634824.085668,0.000015,0.000015,0.000015,0.000015,0.000015,1,1,60,60,46,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.085717,1663634824.085993,0.000276,0.000276,0.000276,0.000276,0.000276,1,1,60,60,56,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.085732,1663634824.085736,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,44,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.085820,1663634824.085994,0.000174,0.000174,0.000174,0.000174,0.000174,1,1,60,60,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.085836,1663634824.085994,0.000158,0.000158,0.000158,0.000158,0.000158,1,1,60,60,58,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.085956,1663634824.085967,0.000011,0.000011,0.000011,0.000011,0.000011,1,1,60,54,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.085992,1663634824.085994,0.000002,0.000002,0.000002,0.000002,0.000002,1,1,60,60,56,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.085995,1663634824.086326,0.000331,0.000331,0.000331,0.000331,0.000331,1,1,60,60,37,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.085995,1663634824.086000,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,50,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.086356,1663634824.086770,0.000414,0.000414,0.000414,0.000414,0.000414,1,1,60,60,44,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.086357,1663634824.086771,0.000414,0.000414,0.000414,0.000414,0.000414,1,1,60,60,38,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.086382,1663634824.086388,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.086435,1663634824.086771,0.000336,0.000336,0.000336,0.000336,0.000336,1,1,60,60,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.086708,1663634824.086772,0.000064,0.000064,0.000064,0.000064,0.000064,1,1,60,60,52,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.086710,1663634824.086717,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.086862,1663634824.087149,0.000287,0.000287,0.000287,0.000287,0.000287,1,1,60,60,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.086879,1663634824.087148,0.000269,0.000269,0.000269,0.000269,0.000269,1,1,60,60,53,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.087124,1663634824.087133,0.000009,0.000009,0.000009,0.000009,0.000009,1,1,60,54,58,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.087147,1663634824.087149,0.000002,0.000002,0.000002,0.000002,0.000002,1,1,60,60,37,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.087438,1663634824.087600,0.000162,0.000162,0.000162,0.000162,0.000162,1,1,60,60,50,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.087441,1663634824.087447,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,52,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.087499,1663634824.087725,0.000226,0.000226,0.000226,0.000226,0.000226,1,1,60,60,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.087500,1663634824.087601,0.000101,0.000101,0.000101,0.000101,0.000101,1,1,60,60,37,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.087578,1663634824.087583,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,52,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.087599,1663634824.087727,0.000128,0.000128,0.000128,0.000128,0.000128,1,1,60,60,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.087933,1663634824.087993,0.000060,0.00006,0.00006,0.00006,0.00006,1,1,60,60,45,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.087936,1663634824.087968,0.000032,0.000032,0.000032,0.000032,0.000032,1,1,60,54,45,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.087992,1663634824.088567,0.000575,0.000575,0.000575,0.000575,0.000575,1,1,60,60,44,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.087993,1663634824.088302,0.000309,0.000309,0.000309,0.000309,0.000309,1,1,60,60,51,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.088305,1663634824.088309,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.088321,1663634824.088589,0.000268,0.000268,0.000268,0.000268,0.000268,1,1,60,60,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.088523,1663634824.088660,0.000137,0.000137,0.000137,0.000137,0.000137,1,1,60,60,52,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.088526,1663634824.088530,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.088658,1663634824.089001,0.000343,0.000343,0.000343,0.000343,0.000343,1,1,60,60,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.088659,1663634824.088946,0.000287,0.000287,0.000287,0.000287,0.000287,1,1,60,60,44,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.088907,1663634824.088915,0.000008,0.000008,0.000008,0.000008,0.000008,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.088945,1663634824.089002,0.000057,0.000057,0.000057,0.000057,0.000057,1,1,60,60,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.089002,1663634824.089442,0.000440,0.00044,0.00044,0.00044,0.00044,1,1,60,60,53,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.089003,1663634824.089023,0.000020,0.00002,0.00002,0.00002,0.00002,1,1,60,54,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.089421,1663634824.089594,0.000173,0.000173,0.000173,0.000173,0.000173,1,1,60,60,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.089426,1663634824.089484,0.000058,0.000058,0.000058,0.000058,0.000058,1,1,60,60,56,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.089443,1663634824.089449,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,44,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.089483,1663634824.089596,0.000113,0.000113,0.000113,0.000113,0.000113,1,1,60,60,51,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.089829,1663634824.089908,0.000079,0.000079,0.000079,0.000079,0.000079,1,1,60,60,50,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.089847,1663634824.089876,0.000029,0.000029,0.000029,0.000029,0.000029,1,1,60,54,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.089906,1663634824.090250,0.000344,0.000344,0.000344,0.000344,0.000344,1,1,60,60,46,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.089907,1663634824.090226,0.000319,0.000319,0.000319,0.000319,0.000319,1,1,60,60,38,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.090229,1663634824.090236,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.090249,1663634824.090251,0.000002,0.000002,0.000002,0.000002,0.000002,1,1,60,60,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.092706,1663634824.092716,0.000010,0.00001,0.00001,0.00001,0.00001,1,1,60,54,37,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.092788,1663634824.092915,0.000127,0.000127,0.000127,0.000127,0.000127,1,1,60,60,51,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.092790,1663634824.092976,0.000186,0.000186,0.000186,0.000186,0.000186,1,1,60,60,59,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.092790,1663634824.092795,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.092807,1663634824.092916,0.000109,0.000109,0.000109,0.000109,0.000109,1,1,60,60,38,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.092808,1663634824.092977,0.000169,0.000169,0.000169,0.000169,0.000169,1,1,60,60,54,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.092977,1663634824.092997,0.000020,0.00002,0.00002,0.00002,0.00002,1,1,60,54,51,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.093014,1663634824.093449,0.000435,0.000435,0.000435,0.000435,0.000435,1,1,60,60,56,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.093082,1663634824.093450,0.000368,0.000368,0.000368,0.000368,0.000368,1,1,60,60,46,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.093083,1663634824.093087,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,51,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.093392,1663634824.093450,0.000058,0.000058,0.000058,0.000058,0.000058,1,1,60,60,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.093395,1663634824.093451,0.000056,0.000056,0.000056,0.000056,0.000056,1,1,60,60,45,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.093396,1663634824.093422,0.000026,0.000026,0.000026,0.000026,0.000026,1,1,60,54,53,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.093448,1663634824.093986,0.000538,0.000538,0.000538,0.000538,0.000538,1,1,60,60,51,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.093551,1663634824.093985,0.000434,0.000434,0.000434,0.000434,0.000434,1,1,60,60,57,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.093569,1663634824.093575,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
